shipment_id,ship_date,order_id,carrier_id,carrier_name,service_level,origin_region,destination_zone,package_weight_lb,package_length_in,package_width_in,package_height_in,billed_weight_lb,base_cost,fuel_surcharge,residential_fee,delivery_area_fee,oversized_fee,address_correction_fee,ltl_handling_fee,total_shipping_cost,delivered_days,dimensional_weight_lb,billed_above_actual_flag,non_fuel_surcharge_total,cost_per_billed_lb,weight_delta_lb,base_rate_per_lb,proposed_rate_per_lb,proposed_cost,row_potential_savings,savings_pct,lane
SHP104325,2024-06-24,ORD801704,CR002,FedEx,2Day,South,5,15.67,5,21,19,16.0,195.04,26.65,0.0,0.0,0.0,0.0,0.0,221.69,4,14.35,1,0.0,13.86,0.33,12.19,11.129,178.06,43.63,0.1968,South → Zone 5
SHP104326,2024-01-30,ORD802617,CR001,UPS,2nd Day Air,South,2,19.0,12,16,4,19.0,163.4,26.46,4.95,0.0,0.0,0.0,0.0,194.81,3,5.53,0,4.95,10.25,0.0,8.6,7.874,154.56,40.25,0.2066,South → Zone 2
SHP104327,2024-04-23,ORD800636,CR003,USPS,Priority Mail,West,4,4.43,25,19,8,27.5,271.98,41.59,4.95,0.0,0.0,0.0,0.0,318.52,2,27.34,1,4.95,11.58,23.07,9.89,9.583,268.48,50.04,0.1571,West → Zone 4
SHP104328,2025-04-30,ORD800647,CR001,UPS,Ground,South,4,2.63,15,9,19,18.5,130.8,17.29,0.0,0.0,0.0,0.0,0.0,148.08,4,18.45,1,0.0,8.0,15.87,7.07,6.375,117.94,30.14,0.2035,South → Zone 4
SHP104329,2025-06-21,ORD802670,CR001,UPS,2nd Day Air,West,5,4.48,12,8,12,8.5,82.7,14.0,0.0,0.0,0.0,0.0,0.0,96.7,5,8.29,1,0.0,11.38,4.02,9.73,8.993,76.44,20.26,0.2095,West → Zone 5
SHP104330,2025-12-10,ORD802493,CR002,FedEx,Ground,West,5,4.91,23,12,23,46.0,450.34,60.43,0.0,0.0,0.0,0.0,0.0,510.77,5,45.67,1,0.0,11.1,41.09,9.79,8.841,406.69,104.08,0.2038,West → Zone 5
SHP104331,2024-03-25,ORD803631,CR002,FedEx,Ground,Northeast,7,7.48,9,15,4,7.5,60.6,9.12,4.95,0.0,0.0,0.0,0.0,74.67,4,3.88,1,4.95,9.96,0.02,8.08,7.324,59.88,14.79,0.1981,Northeast → Zone 7
SHP104332,2024-05-17,ORD803884,CR001,UPS,Ground,South,3,3.15,13,12,7,8.0,44.48,5.35,0.0,0.0,0.0,0.0,0.0,49.83,1,7.86,1,0.0,6.23,4.85,5.56,5.036,40.29,9.54,0.1915,South → Zone 3
SHP104333,2024-07-15,ORD803629,CR001,UPS,Ground,West,4,20.86,12,8,25,21.0,187.74,29.03,4.95,0.0,0.0,0.0,0.0,221.72,4,17.27,1,4.95,10.56,0.14,8.94,8.021,173.39,48.33,0.218,West → Zone 4
SHP104334,2025-09-30,ORD803285,CR002,FedEx,Ground,South,6,7.34,14,22,16,35.5,368.49,46.23,0.0,6.75,0.0,0.0,0.0,421.47,2,35.45,1,6.75,11.87,28.16,10.38,9.4,340.45,81.02,0.1922,South → Zone 6
SHP104335,2025-07-03,ORD803360,CR002,FedEx,Ground,West,5,8.95,6,13,4,9.0,62.1,6.56,4.95,0.0,0.0,0.0,0.0,73.61,4,2.24,1,4.95,8.18,0.05,6.9,6.159,60.38,13.23,0.1797,West → Zone 5
SHP104336,2025-04-17,ORD800868,CR002,FedEx,Express Saver,West,8,7.91,23,5,12,10.0,130.0,17.63,4.95,6.75,0.0,0.0,0.0,159.33,2,9.93,1,11.7,15.93,2.09,13.0,11.759,129.29,30.04,0.1885,West → Zone 8
SHP104337,2024-04-28,ORD804158,CR002,FedEx,Express Saver,Midwest,3,12.92,6,22,8,13.0,117.39,13.43,4.95,0.0,0.0,0.0,0.0,135.77,5,7.6,1,4.95,10.44,0.08,9.03,8.169,111.15,24.62,0.1813,Midwest → Zone 3
SHP104338,2024-01-10,ORD803230,CR002,FedEx,Ground,West,6,6.36,15,16,24,41.5,430.77,50.95,4.95,0.0,18.5,0.0,0.0,505.17,3,41.44,1,23.45,12.17,35.14,10.38,9.4,413.55,91.62,0.1814,West → Zone 6
SHP104339,2024-08-21,ORD800701,CR003,USPS,Ground Advantage,South,4,14.3,25,25,21,94.5,1070.68,159.37,4.95,0.0,0.0,0.0,0.0,1235.01,6,94.42,1,4.95,13.07,80.2,11.33,11.134,1057.11,177.9,0.144,South → Zone 4
SHP104340,2025-07-30,ORD804032,CR003,USPS,Priority Mail,Northeast,5,1.11,11,11,5,4.5,31.5,3.5,4.95,0.0,0.0,0.0,0.0,39.95,6,4.35,1,4.95,8.88,3.39,7.0,6.805,35.57,4.38,0.1096,Northeast → Zone 5
SHP104341,2024-10-11,ORD801278,CR002,FedEx,Ground,South,7,5.23,20,24,25,86.5,1448.88,165.9,0.0,0.0,0.0,0.0,0.0,1614.77,4,86.33,1,0.0,18.67,81.27,16.75,14.947,1292.92,321.85,0.1993,South → Zone 7
SHP104342,2024-10-31,ORD801622,CR001,UPS,Ground,West,4,13.68,10,9,8,14.0,98.98,17.02,4.95,0.0,0.0,0.0,0.0,120.95,2,5.18,1,4.95,8.64,0.32,7.07,6.375,94.2,26.75,0.2212,West → Zone 4
SHP104343,2024-10-29,ORD800986,CR003,USPS,Priority Mail,West,7,5.08,19,20,17,46.5,548.24,74.54,0.0,0.0,0.0,0.0,0.0,622.77,5,46.47,1,0.0,13.39,41.42,11.79,11.376,528.98,93.79,0.1506,West → Zone 7
SHP104344,2024-03-15,ORD802021,CR001,UPS,Ground,South,3,15.13,25,9,25,40.5,338.98,52.14,0.0,0.0,18.5,0.0,0.0,409.62,4,40.47,1,18.5,10.11,25.37,8.37,7.635,327.72,81.9,0.1999,South → Zone 3
SHP104345,2025-09-15,ORD801729,CR002,FedEx,Ground,South,5,4.78,10,19,7,10.0,78.6,8.29,4.95,0.0,0.0,0.0,0.0,91.84,4,9.57,1,4.95,9.18,5.22,7.86,7.069,75.64,16.2,0.1764,South → Zone 5
SHP104346,2024-09-07,ORD800605,CR001,UPS,Ground,South,7,18.8,4,20,5,19.0,167.01,22.99,4.95,0.0,0.0,0.0,0.0,194.95,1,2.88,1,4.95,10.26,0.2,8.79,8.015,157.24,37.71,0.1934,South → Zone 7
SHP104347,2024-06-25,ORD802979,CR001,UPS,Ground,West,7,7.48,15,15,5,8.5,66.72,9.59,0.0,6.75,0.0,0.0,0.0,83.07,5,8.09,1,6.75,9.77,1.02,7.85,7.049,66.67,16.4,0.1974,West → Zone 7
SHP104348,2025-11-24,ORD802382,CR001,UPS,2nd Day Air,Northeast,6,18.24,23,17,24,68.0,1548.36,253.33,4.95,0.0,0.0,0.0,0.0,1806.64,4,67.51,1,4.95,26.57,49.76,22.77,20.613,1406.63,400.01,0.2214,Northeast → Zone 6
SHP104349,2024-05-10,ORD800887,CR003,USPS,Priority Mail,West,2,3.77,24,20,19,66.0,979.44,153.95,4.95,0.0,18.5,0.0,0.0,1156.84,3,65.61,1,23.45,17.53,62.23,14.84,14.364,971.47,185.37,0.1602,West → Zone 2
SHP104350,2025-10-24,ORD801367,CR003,USPS,Ground Advantage,Midwest,5,11.48,9,13,8,11.5,68.42,10.38,0.0,0.0,0.0,0.0,0.0,78.8,2,6.73,1,0.0,6.85,0.02,5.95,5.764,66.29,12.51,0.1588,Midwest → Zone 5
SHP104351,2025-06-24,ORD801952,CR003,USPS,Ground Advantage,Midwest,5,9.91,11,19,25,38.0,281.58,34.49,4.95,0.0,0.0,0.0,0.0,321.02,3,37.59,1,4.95,8.45,28.09,7.41,7.195,278.36,42.66,0.1329,Midwest → Zone 5
SHP104352,2024-05-29,ORD801238,CR002,FedEx,Ground,Northeast,6,22.36,25,16,11,32.0,332.16,41.79,4.95,0.0,0.0,0.0,0.0,378.9,6,31.65,1,4.95,11.84,9.64,10.38,9.4,305.75,73.15,0.1931,Northeast → Zone 6
SHP104353,2025-02-26,ORD802391,CR001,UPS,Ground,West,4,5.85,22,16,19,48.5,433.59,61.7,4.95,0.0,0.0,0.0,0.0,500.24,3,48.12,1,4.95,10.31,42.65,8.94,8.021,393.97,106.27,0.2124,West → Zone 4
SHP104354,2025-02-08,ORD800941,CR002,FedEx,2Day,Northeast,6,6.47,25,5,13,12.0,157.2,27.29,4.95,0.0,18.5,0.0,0.0,207.94,2,11.69,1,23.45,17.33,5.53,13.1,11.719,164.08,43.86,0.2109,Northeast → Zone 6
SHP104355,2025-01-13,ORD800104,CR001,UPS,Ground,Northeast,5,15.91,5,17,7,16.0,122.24,17.62,4.95,0.0,0.0,0.0,0.0,144.81,6,4.28,1,4.95,9.05,0.09,7.64,6.96,116.31,28.5,0.1968,Northeast → Zone 5
SHP104356,2024-06-06,ORD801524,CR003,USPS,Priority Mail,South,8,18.85,5,5,19,19.0,196.65,30.79,4.95,0.0,0.0,0.0,0.0,232.39,4,3.42,1,4.95,12.23,0.15,10.35,9.982,194.61,37.78,0.1626,South → Zone 8
SHP104357,2024-06-12,ORD801459,CR003,USPS,Priority Mail,Northeast,2,3.93,16,5,22,13.0,85.15,10.77,4.95,0.0,0.0,0.0,0.0,100.87,4,12.66,1,4.95,7.76,9.07,6.55,6.264,86.38,14.49,0.1437,Northeast → Zone 2
SHP104358,2025-02-10,ORD802893,CR003,USPS,Ground Advantage,South,8,7.25,5,5,6,7.5,49.2,5.94,4.95,0.0,0.0,0.0,0.0,60.09,2,1.08,1,4.95,8.01,0.25,6.56,6.327,52.4,7.69,0.128,South → Zone 8
SHP104359,2024-02-20,ORD800645,CR002,FedEx,Ground,South,2,6.78,9,17,23,25.5,204.76,31.62,4.95,0.0,0.0,0.0,0.0,241.33,5,25.32,1,4.95,9.46,18.72,8.03,7.178,187.99,53.34,0.221,South → Zone 2
SHP104360,2025-05-13,ORD801663,CR001,UPS,Ground,Northeast,5,10.21,20,19,4,11.0,84.04,11.24,0.0,0.0,0.0,0.0,0.0,95.28,2,10.94,1,0.0,8.66,0.79,7.64,6.96,76.56,18.72,0.1965,Northeast → Zone 5
SHP104361,2024-07-03,ORD801888,CR001,UPS,Ground,South,3,7.89,23,8,10,13.5,87.75,15.19,4.95,0.0,0.0,0.0,0.0,107.89,4,13.24,1,4.95,7.99,5.61,6.5,5.887,84.42,23.47,0.2175,South → Zone 3
SHP104362,2025-07-15,ORD802831,CR003,USPS,Ground Advantage,West,6,2.38,6,7,24,7.5,42.52,4.4,4.95,0.0,0.0,0.0,0.0,51.88,4,7.25,1,4.95,6.92,5.12,5.67,5.433,45.7,6.18,0.1191,West → Zone 6
SHP104363,2025-08-02,ORD804152,CR003,USPS,Ground Advantage,West,3,15.61,22,6,18,17.5,88.55,9.92,0.0,0.0,0.0,12.0,0.0,110.47,4,17.09,1,12.0,6.31,1.89,5.06,4.914,97.99,12.48,0.113,West → Zone 3
SHP104364,2025-05-28,ORD802072,CR002,FedEx,Express Saver,South,6,19.46,6,6,22,19.5,222.5,33.6,4.95,0.0,0.0,0.0,0.0,261.04,4,5.7,1,4.95,13.39,0.04,11.41,10.196,203.77,57.27,0.2194,South → Zone 6
SHP104365,2025-02-02,ORD801688,CR001,UPS,Ground,Northeast,6,31.3,25,18,4,31.5,317.83,37.63,4.95,6.75,0.0,0.0,0.0,367.16,5,12.95,1,11.7,11.66,0.2,10.09,9.085,297.88,69.28,0.1887,Northeast → Zone 6
SHP104366,2025-02-14,ORD804159,CR002,FedEx,Ground,South,6,11.87,18,8,4,12.0,101.4,13.47,4.95,6.75,0.0,0.0,0.0,126.57,5,4.14,1,11.7,10.55,0.13,8.45,7.812,105.44,21.13,0.1669,South → Zone 6
SHP104367,2025-10-20,ORD803981,CR002,FedEx,Express Saver,Northeast,5,12.85,7,15,8,13.0,138.06,16.14,0.0,0.0,0.0,0.0,0.0,154.2,7,6.04,1,0.0,11.86,0.15,10.62,9.38,121.94,32.26,0.2092,Northeast → Zone 5
SHP104368,2024-01-14,ORD802879,CR003,USPS,Ground Advantage,West,8,10.76,22,11,13,23.0,201.02,23.93,0.0,0.0,0.0,0.0,0.0,224.95,4,22.63,1,0.0,9.78,12.24,8.74,8.498,195.45,29.5,0.1311,West → Zone 8
SHP104369,2024-01-06,ORD803841,CR001,UPS,Ground,West,6,16.54,16,4,4,17.0,139.74,18.43,4.95,6.75,0.0,0.0,0.0,169.87,4,1.84,1,11.7,9.99,0.46,8.22,7.479,138.84,31.03,0.1827,West → Zone 6
SHP104370,2025-09-07,ORD800332,CR002,FedEx,Ground,South,5,6.39,14,11,6,7.0,48.3,5.76,0.0,0.0,0.0,0.0,0.0,54.06,2,6.65,1,0.0,7.72,0.61,6.9,6.159,43.11,10.95,0.2026,South → Zone 5
SHP104371,2024-10-10,ORD803143,CR003,USPS,Ground Advantage,West,4,0.21,9,8,4,2.5,10.48,1.53,4.95,0.0,0.0,0.0,0.0,16.96,7,2.07,1,4.95,6.78,2.29,4.19,4.056,15.09,1.87,0.1103,West → Zone 4
SHP104372,2024-06-11,ORD801110,CR001,UPS,Ground,Northeast,3,11.12,23,21,19,66.5,930.34,135.45,4.95,0.0,18.5,0.0,0.0,1089.24,1,66.02,1,23.45,16.38,55.38,13.99,12.487,853.84,235.4,0.2161,Northeast → Zone 3
SHP104373,2024-09-05,ORD801288,CR002,FedEx,Ground,Northeast,7,30.14,13,7,7,30.5,334.59,47.39,4.95,0.0,0.0,0.0,0.0,386.93,7,4.58,1,4.95,12.69,0.36,10.97,9.866,305.86,81.07,0.2095,Northeast → Zone 7
SHP104374,2025-12-14,ORD800302,CR002,FedEx,Ground,Northeast,5,10.93,14,6,16,11.0,86.46,10.99,4.95,0.0,0.0,0.0,0.0,102.4,5,9.67,1,4.95,9.31,0.07,7.86,7.069,82.71,19.69,0.1923,Northeast → Zone 5
SHP104375,2025-11-26,ORD801914,CR002,FedEx,Ground,Midwest,3,3.21,15,15,22,36.0,309.96,45.72,4.95,0.0,0.0,0.0,0.0,360.63,4,35.61,1,4.95,10.02,32.79,8.61,7.8,285.75,74.88,0.2076,Midwest → Zone 3
SHP104376,2025-11-21,ORD802964,CR001,UPS,Ground,Northeast,5,3.81,22,9,22,31.5,299.88,46.71,4.95,0.0,0.0,0.0,0.0,351.54,3,31.34,1,4.95,11.16,27.69,9.52,8.563,274.68,76.86,0.2186,Northeast → Zone 5
SHP104377,2025-07-04,ORD802654,CR001,UPS,Ground,South,6,9.12,21,7,24,25.5,257.3,34.77,0.0,6.75,0.0,0.0,0.0,298.82,3,25.38,1,6.75,11.72,16.38,10.09,9.085,238.42,60.4,0.2021,South → Zone 6
SHP104378,2024-08-23,ORD802242,CR002,FedEx,Ground,Northeast,2,4.61,7,23,5,6.0,30.84,5.18,4.95,0.0,0.0,0.0,0.0,40.97,5,5.79,1,4.95,6.83,1.39,5.14,4.638,32.78,8.19,0.1999,Northeast → Zone 2
SHP104379,2025-07-24,ORD801403,CR003,USPS,Priority Mail,Midwest,5,3.3,18,11,15,21.5,226.18,38.7,0.0,0.0,0.0,0.0,0.0,264.88,3,21.37,1,0.0,12.32,18.2,10.52,10.126,217.71,47.17,0.1781,Midwest → Zone 5
SHP104380,2024-03-22,ORD801828,CR004,XPO LTL,Standard LTL,Northeast,4,204.24,33,44,50,522.5,436.29,55.29,0.0,0.0,0.0,0.0,0.0,491.58,3,522.3,1,0.0,0.94,318.26,0.835,0.785,410.16,81.42,0.1656,Northeast → Zone 4
SHP104381,2024-09-21,ORD801790,CR003,USPS,Ground Advantage,Midwest,2,9.91,19,6,19,16.0,73.76,9.44,0.0,0.0,0.0,0.0,0.0,83.2,5,15.58,1,0.0,5.2,6.09,4.61,4.508,72.13,11.07,0.1331,Midwest → Zone 2
SHP104382,2025-05-25,ORD800053,CR001,UPS,2nd Day Air,South,6,6.89,13,19,16,28.5,416.96,72.32,4.95,0.0,0.0,0.0,0.0,494.22,5,28.43,1,4.95,17.34,21.61,14.63,13.51,389.98,104.24,0.2109,South → Zone 6
SHP104383,2025-03-25,ORD801199,CR004,XPO LTL,Standard LTL,Northeast,8,131.07,50,40,44,633.5,681.01,92.95,0.0,0.0,0.0,0.0,0.0,773.96,3,633.09,1,0.0,1.22,502.43,1.075,1.011,640.47,133.49,0.1725,Northeast → Zone 8
SHP104384,2024-05-25,ORD803634,CR003,USPS,Ground Advantage,South,2,6.9,25,18,5,16.5,76.07,12.91,4.95,0.0,0.0,0.0,0.0,93.92,2,16.19,1,4.95,5.69,9.6,4.61,4.508,79.33,14.59,0.1553,South → Zone 2
SHP104385,2025-02-08,ORD802952,CR002,FedEx,Ground,West,7,14.36,12,7,7,14.5,131.08,14.69,4.95,0.0,0.0,0.0,0.0,150.72,2,4.23,1,4.95,10.39,0.14,9.04,8.175,123.49,27.23,0.1807,West → Zone 7
SHP104386,2024-07-08,ORD801236,CR001,UPS,2nd Day Air,West,5,20.23,5,23,15,20.5,282.9,43.84,4.95,0.0,0.0,0.0,0.0,331.69,5,12.41,1,4.95,16.18,0.27,13.8,12.661,264.5,67.19,0.2026,West → Zone 5
SHP104387,2025-03-23,ORD801760,CR001,UPS,Ground,South,5,5.24,25,21,13,49.5,471.24,54.81,4.95,0.0,0.0,0.0,0.0,531.0,2,49.1,1,4.95,10.73,44.26,9.52,8.563,428.82,102.18,0.1924,South → Zone 5
SHP104388,2025-05-31,ORD800346,CR001,UPS,Ground,South,4,14.47,8,5,25,14.5,102.52,15.91,0.0,0.0,0.0,0.0,0.0,118.42,2,7.19,1,0.0,8.17,0.03,7.07,6.375,92.44,25.98,0.2194,South → Zone 4
SHP104389,2025-10-23,ORD800532,CR001,UPS,Ground,West,2,9.11,4,4,11,9.5,47.41,6.5,4.95,0.0,0.0,0.0,0.0,58.85,4,1.27,1,4.95,6.19,0.39,4.99,4.61,48.75,10.1,0.1716,West → Zone 2
SHP104390,2025-07-11,ORD802098,CR002,FedEx,Ground,South,4,6.35,17,25,7,21.5,197.8,27.06,0.0,0.0,18.5,0.0,0.0,243.36,3,21.4,1,18.5,11.32,15.15,9.2,8.348,197.98,45.38,0.1865,South → Zone 4
SHP104391,2025-12-19,ORD803112,CR004,XPO LTL,Standard LTL,Midwest,8,700.77,18,31,18,701.0,753.57,85.22,0.0,0.0,0.0,0.0,0.0,838.8,3,72.26,1,0.0,1.2,0.23,1.075,1.011,708.71,130.09,0.1551,Midwest → Zone 8
SHP104392,2025-06-25,ORD803305,CR002,FedEx,Ground,South,3,0.53,5,25,25,22.5,193.72,22.63,4.95,0.0,18.5,0.0,0.0,239.8,3,22.48,1,23.45,10.66,21.97,8.61,7.8,198.95,40.85,0.1704,South → Zone 3
SHP104393,2025-08-10,ORD803582,CR003,USPS,Priority Mail,West,6,2.07,11,17,4,5.5,44.28,7.35,4.95,0.0,0.0,0.0,0.0,56.58,4,5.38,1,4.95,10.29,3.43,8.05,7.977,48.82,7.76,0.1372,West → Zone 6
SHP104394,2025-06-03,ORD802433,CR001,UPS,2nd Day Air,West,7,9.93,21,10,6,10.0,127.4,13.0,0.0,0.0,0.0,0.0,0.0,140.4,2,9.06,1,0.0,14.04,0.07,12.74,11.532,115.32,25.08,0.1786,West → Zone 7
SHP104395,2024-11-22,ORD803004,CR002,FedEx,Ground,South,6,7.99,11,17,25,34.0,352.92,50.15,0.0,0.0,0.0,0.0,0.0,403.07,2,33.63,1,0.0,11.86,26.01,10.38,9.4,319.6,83.47,0.2071,South → Zone 6
SHP104396,2024-09-16,ORD802113,CR003,USPS,Ground Advantage,West,3,1.84,19,9,4,5.0,21.65,3.61,0.0,0.0,0.0,0.0,0.0,25.26,2,4.92,1,0.0,5.05,3.16,4.33,4.199,20.99,4.27,0.169,West → Zone 3
SHP104397,2024-08-02,ORD803589,CR001,UPS,Ground,West,3,8.87,23,10,9,15.0,97.5,15.53,0.0,0.0,0.0,0.0,0.0,113.03,5,14.89,1,0.0,7.54,6.13,6.5,5.887,88.3,24.73,0.2188,West → Zone 3
SHP104398,2024-02-04,ORD802292,CR001,UPS,Ground,South,2,11.14,12,5,10,11.5,68.19,11.87,4.95,0.0,0.0,0.0,0.0,85.01,1,4.32,1,4.95,7.39,0.36,5.93,5.384,66.87,18.14,0.2134,South → Zone 2
SHP104399,2024-10-30,ORD803475,CR001,UPS,Ground,West,4,4.83,15,22,24,57.0,829.92,124.21,0.0,0.0,18.5,0.0,0.0,972.63,4,56.98,1,18.5,17.06,52.17,14.56,13.444,784.81,187.82,0.1931,West → Zone 4
SHP104400,2025-12-02,ORD802082,CR001,UPS,Ground,West,4,8.16,24,10,21,36.5,326.31,57.51,0.0,0.0,0.0,0.0,0.0,383.82,4,36.26,1,0.0,10.52,28.34,8.94,8.021,292.77,91.05,0.2372,West → Zone 4
SHP104401,2025-12-10,ORD802976,CR002,FedEx,Ground,Northeast,3,10.84,21,21,15,48.0,413.28,67.23,0.0,0.0,0.0,0.0,0.0,480.51,4,47.59,1,0.0,10.01,37.16,8.61,7.8,374.4,106.11,0.2208,Northeast → Zone 3
SHP104402,2025-10-29,ORD803028,CR003,USPS,Ground Advantage,Northeast,6,6.57,13,7,14,9.5,53.87,9.44,4.95,0.0,0.0,0.0,0.0,68.25,4,9.17,1,4.95,7.18,2.93,5.67,5.433,56.56,11.69,0.1713,Northeast → Zone 6
SHP104403,2025-08-27,ORD803419,CR004,XPO LTL,Standard LTL,South,4,136.67,38,25,19,137.0,90.42,10.27,0.0,0.0,0.0,0.0,0.0,100.69,4,129.86,1,0.0,0.73,0.33,0.66,0.611,83.71,16.98,0.1686,South → Zone 4
SHP104404,2024-05-05,ORD800369,CR003,USPS,Ground Advantage,Midwest,4,4.84,13,4,21,8.0,38.24,4.47,0.0,0.0,0.0,0.0,0.0,42.71,2,7.86,1,0.0,5.34,3.16,4.78,4.688,37.5,5.21,0.122,Midwest → Zone 4
SHP104405,2025-12-14,ORD803649,CR001,UPS,Next Day Air,Midwest,4,15.71,4,6,17,16.0,226.24,32.89,4.95,0.0,0.0,0.0,0.0,264.08,4,2.94,1,4.95,16.5,0.29,14.14,12.863,210.76,53.32,0.2019,Midwest → Zone 4
SHP104406,2024-11-18,ORD800130,CR001,UPS,Ground,West,6,4.5,14,6,14,8.5,61.88,8.33,4.95,6.75,0.0,0.0,0.0,81.91,2,8.46,1,11.7,9.64,4.0,7.28,6.748,69.06,12.85,0.1569,West → Zone 6
SHP104407,2025-06-08,ORD800727,CR002,FedEx,Ground,West,5,8.62,11,14,17,19.0,149.34,18.79,0.0,0.0,0.0,0.0,0.0,168.13,5,18.83,1,0.0,8.85,10.38,7.86,7.069,134.31,33.82,0.2012,West → Zone 5
SHP104408,2025-06-13,ORD801166,CR003,USPS,Priority Mail,West,2,21.81,12,5,6,22.0,189.64,31.1,0.0,0.0,0.0,0.0,0.0,220.74,3,2.59,1,0.0,10.03,0.19,8.62,8.301,182.62,38.12,0.1727,West → Zone 2
SHP104409,2025-01-09,ORD800862,CR003,USPS,Ground Advantage,South,3,6.77,5,19,25,17.5,88.55,14.74,4.95,0.0,0.0,0.0,0.0,108.24,5,17.09,1,4.95,6.19,10.73,5.06,4.914,90.94,17.3,0.1598,South → Zone 3
SHP104410,2025-09-24,ORD802414,CR002,FedEx,Ground,West,5,9.87,23,14,22,51.0,794.07,106.5,4.95,0.0,18.5,0.0,0.0,924.02,4,50.96,1,23.45,18.12,41.13,15.57,14.052,740.1,183.92,0.199,West → Zone 5
SHP104411,2024-09-09,ORD802708,CR001,UPS,Ground,South,6,23.09,25,18,7,23.5,237.12,29.2,4.95,6.75,0.0,0.0,0.0,278.02,2,22.66,1,11.7,11.83,0.41,10.09,9.085,225.2,52.82,0.19,South → Zone 6
SHP104412,2024-10-05,ORD802549,CR002,FedEx,Express Saver,West,7,19.29,20,25,11,40.0,592.4,71.37,4.95,0.0,18.5,0.0,0.0,687.22,4,39.57,1,23.45,17.18,20.71,14.81,13.059,545.81,141.41,0.2058,West → Zone 7
SHP104413,2024-02-09,ORD803510,CR003,USPS,Priority Mail,South,7,18.45,10,4,8,18.5,179.82,31.13,4.95,0.0,0.0,0.0,0.0,215.9,3,2.3,1,4.95,11.67,0.05,9.72,9.228,175.67,40.23,0.1863,South → Zone 7
SHP104414,2024-07-13,ORD803192,CR001,UPS,Ground,Northeast,7,10.05,18,12,17,26.5,282.49,37.44,4.95,0.0,0.0,0.0,0.0,324.88,3,26.42,1,4.95,12.26,16.45,10.66,9.772,263.91,60.97,0.1877,Northeast → Zone 7
SHP104415,2024-10-12,ORD802399,CR002,FedEx,Ground,Midwest,7,3.95,14,13,5,7.0,56.56,6.07,0.0,0.0,0.0,0.0,0.0,62.63,2,6.55,1,0.0,8.95,3.05,8.08,7.324,51.27,11.36,0.1814,Midwest → Zone 7
SHP104416,2024-11-10,ORD800770,CR003,USPS,Ground Advantage,Northeast,4,16.41,16,6,21,16.5,90.91,12.68,4.95,0.0,0.0,0.0,0.0,108.54,4,14.5,1,4.95,6.58,0.09,5.51,5.389,93.87,14.67,0.1352,Northeast → Zone 4
SHP104417,2025-01-20,ORD802205,CR001,UPS,Ground,Midwest,5,16.58,22,9,8,17.0,129.88,19.66,0.0,0.0,0.0,0.0,0.0,149.54,4,11.4,1,0.0,8.8,0.42,7.64,6.96,118.32,31.22,0.2088,Midwest → Zone 5
SHP104418,2025-08-12,ORD801027,CR001,UPS,Ground,West,8,2.73,14,8,17,14.0,131.04,22.92,4.95,6.75,0.0,0.0,0.0,165.66,5,13.7,1,11.7,11.83,11.27,9.36,8.478,130.39,35.27,0.2129,West → Zone 8
SHP104419,2025-03-19,ORD801304,CR001,UPS,Ground,Midwest,4,3.35,24,15,10,26.0,232.44,27.61,0.0,0.0,0.0,0.0,0.0,260.05,3,25.9,1,0.0,10.0,22.65,8.94,8.021,208.55,51.5,0.198,Midwest → Zone 4
SHP104420,2024-12-23,ORD802965,CR001,UPS,Ground,Midwest,4,16.3,18,15,22,43.0,384.42,52.71,4.95,0.0,0.0,0.0,0.0,442.08,6,42.73,1,4.95,10.28,26.7,8.94,8.021,349.85,92.23,0.2086,Midwest → Zone 4
SHP104421,2025-04-13,ORD801288,CR003,USPS,Ground Advantage,South,2,0.85,7,12,9,5.5,21.39,3.2,0.0,0.0,0.0,0.0,0.0,24.6,6,5.44,1,0.0,4.47,4.65,3.89,3.785,20.82,3.78,0.1537,South → Zone 2
SHP104422,2025-09-27,ORD800979,CR001,UPS,Ground,West,8,1.47,23,9,18,27.0,303.21,33.16,4.95,0.0,18.5,0.0,0.0,359.82,4,26.81,1,23.45,13.33,25.53,11.23,10.327,302.28,57.54,0.1599,West → Zone 8
SHP104423,2025-12-25,ORD800413,CR003,USPS,Ground Advantage,Northeast,4,9.16,17,20,18,44.5,309.72,49.33,4.95,0.0,0.0,0.0,0.0,364.0,2,44.03,1,4.95,8.18,35.34,6.96,6.806,307.82,56.18,0.1543,Northeast → Zone 4
SHP104424,2024-12-12,ORD803184,CR001,UPS,Ground,West,2,12.71,8,6,9,13.0,77.09,12.82,4.95,0.0,0.0,0.0,0.0,94.86,2,3.11,1,4.95,7.3,0.29,5.93,5.384,74.94,19.92,0.21,West → Zone 2
SHP104425,2025-01-20,ORD801403,CR001,UPS,Ground,West,2,2.09,15,17,14,26.0,202.8,31.43,4.95,0.0,0.0,0.0,0.0,239.18,5,25.68,1,4.95,9.2,23.91,7.8,7.081,189.06,50.12,0.2095,West → Zone 2
SHP104426,2025-06-21,ORD800384,CR002,FedEx,Ground,South,2,8.92,20,20,24,69.5,959.1,127.61,4.95,0.0,0.0,0.0,0.0,1091.66,4,69.06,1,4.95,15.71,60.58,13.8,12.449,870.16,221.5,0.2029,South → Zone 2
